"file_name","file_path","hash_md5","hash_sha1","hash_sha256","hash_sha384","hash_sha512","hash_ssdeep","signature_status","signature_status_message","signature_serial","signature_thumbprint","signature_issuer","signature_subject","meta_description","meta_original_filename","meta_product_name","meta_comments","meta_company_name","meta_file_version","meta_product_version","meta_language","meta_legal_copyright","meta_legal_trademarks","output","error","children"
"RdpSaUacHelper.exe","C:\WINDOWS\system32\RdpSaUacHelper.exe","7A29BED2941D813A37FC01B550DFF59F","6101C7DAC098B238AA0EE29F184775E2E80B4F00","916A1969AD6F97AB233C49D36D57F499E59056BAA9EE7F4D1F7EC73C0330133B","24B60626A91D191BEADD110AB0185B0032D114931F3BEC23CA93DC208ACA908C8C0520DB30BCDF8D7BAB97E3B05C01BA","FAF30BF0A30B2FB761BE47E6489E0351C8F9B94AD0CDE4EA06FD8AAA1813699475F4DF5A5AEBF38BFED37BA1624F07EDC0B1310454D1EEA7EEDC10707EDC2D63","768:RwNV72wOjKvOlhhqYVrmFBOOL1i5wFzr5ZgZvyJ:RwX7vZvMqVF0OQwF9ZgVy","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","RDP Session Agent UAC Helper","RdpSaUacHelper.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"rdpshell.exe","C:\WINDOWS\system32\rdpshell.exe","7FD004A04CEEA885A14348BBB60A7503","32F20661AB55197ABC12170AC6989F764B84C968","6AF4C8D9467F68D6427C3349C0768276619262EB9AEDA56AF64EA942206676BB","40908975A1918AC2AD123560877645FFCD1768408D4BFE9BB3FE4CD69AFA0E1A80F0BE297A6E78B0D8E4F5712638637E","A49B5356CD06260EC1F104D47D9083D11FF26A28C8F26CB909D4BDEF82361FBEDB53BD92835A48454FF5A842F86047C2A0AFCECE801F647667F0BEFDBF398D48","12288:XlrMluZ++pjmtWfedi8o/qryLZd9I2aLbXK:XlrMluZ++BmtW2g8o/qsoLb","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","RemoteApp Shell","rdpshell.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"rdpsign.exe","C:\WINDOWS\system32\rdpsign.exe","2AE4FDA7DAC360DA0DF7DAD2694FD409","A0B69DA8BD4D843E80A2777FC8D916F2F1875EF4","29CAC1697D24828830FE0A2CB273918B3E4344048100FDCA331766BDDE01FC29","63EC7D6418B8CE5F76940EB4DEB161B664DEDBFFC8B5C3D88C869A509D8DF5CCB76A30C857913B231D8C455F516766FE","775C8E3FCD13BDC6E23A2B5A7DE1A9ECBEBA182B8DA9533605BFFA4997487D4161D56677356D52E7B90324C4F8B83A70E94E7BDA0EA681E084AB1EF84334FE32","1536:q7jXoR+4uALEKLk81C8rb810B6nI5vjRwwfLIdIgt87GPiKXwO8SnJiMlT+:KoguoIbtAI5vqw8CuCGPTl8SnwMlT+","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Remote Desktop Session Host Server Sign Tool","TSSignTool.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"All rdp file(s) have been succesfully signed.
","NAME

rdpsign [options] [items to sign]

OPTIONS

  /sha256 HASH
       Specified the SHA256 hash of the signing certificate.
  /q
       Quiet mode:  No output when success, minimal output when failed.
  /v
       Verbose mode:  Display all warnings, messages, and status.
  /l
       Test signing and output results without actually replacing any of the inputs.  Ignores when input files are on stdin.


",
"rdrleakdiag.exe","C:\WINDOWS\system32\rdrleakdiag.exe","EFD49B2986910DD8E31FDBB6D4945C47","B4CB1973CB785DE16FC0E55FCB0ED5B278C28387","886F96D3C5EB4DD553BA71D8C32E3182BD1D0862B260A30D1136C232A7004CA3","17932140D3E9B0613B68C6BEF5F969843675FEF2CD9FC280D9F224BEDA5B5780F1D959C5E2A1085E3B1335D54D00AA28","E49AAD564E1DBDA65E968259B3628AB4A2FD6B313C0F3DDD81C0859575AA5F0C0738C5C271D24DC90B10C572D3C489DC40348B6825CD8078EB49022C71EC3EF4","768:XLTJWbFuasCKqgvWLcSsUaF4I6FrYQJvI/pII6pNco2NnzlTqz:XQbFsLvWwVUH1FRmv6pNWzlT","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Windows Resource Leak Diagnostic","RdrLeakDiag.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"RDVGHelper.exe","C:\WINDOWS\system32\RDVGHelper.exe","FE623B3588FF2786486D7136443DCAAD","F838B690B34C8C1B623D714D55A7BBF2B72719EB","7C5CFE31D3E800347D5706E06E3E71821A0E905C947EC5E201A2C4F4B5E78A59","205886BD926B4B3D1A53E177877F5FDF918B6246175A10EB92729269FB6DEA64D6D5B1B973F4514D81DC8E4B906188A3","DF3F73F4C38E5FF9012AD1F200E7048F1A55661704652E83879C9128A623034EA1158A957CD399062B4BC540EF6085758C9AF68A55D1034FFD341F8B7EA503DA","1536:EqqzV88GAJr6e5FpVpTBKj4dkgcVRr7sFCvDj5KaZfQ06iG1iA36SL5dQ7CGEHka:dqxDhKF19sovYaKaA3vMCHsCGinj","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","RemoteFX Helper","RDVGHelper.exe","RemoteFX Helper",,,"1, 1, 0, 0","0, 0, 0, 1","English (United States)","Copyright (C) 2009",,,,
"ReAgentc.exe","C:\WINDOWS\system32\ReAgentc.exe","ED45BE49413C1007ACC8EBAB76B1F2CF","7AABE8EDFD42C752682509342F94A4A6FB7B2055","1A7CF3A53FE82B426D93CFBB9FD00A7876FCAF0DC09A5675AFF945D30C83DB0D","BCA4A7B8C2E3DFCFA97C81A532C940AB734B2033F505818C9BC66A7646814E22BBE5170BEFDE85DCAA4C60A0DB077451","3C11684AC369F24C518EC98EB40B9158C7DF1842456CF9AA5CF23EDEA723CD1C88887DB10812412A412C3ADC052EDA2758198F9EC99B3276E6D9DA611E18336E","768:P3p96TY7VUAYiqJCcC1nGPVPVvPk/llsALgwT:P3phSQ5GPVPe/llXRT","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Windows Recovery Agent","reagentc.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"This command can only be executed from an elevated command prompt.

","REAGENTC.EXE: Operation failed: 5

REAGENTC.EXE: An error has occurred.
    
",
"recdisc.exe","C:\WINDOWS\system32\recdisc.exe","DDE26EAF7CE76090F825775D9FC318A7","3F44AE0FD1799000897F84198C76EC0E1D663AD1","8859CB4709C7D776D70D5D3D3B31F7460904A9D9A0BE4B5DCD57817EF09CF440","5C3615CADD018E89BBE9A536A7FFA7316764728E8029E28AA94EFCF8A89E9C8C84E1AD6604478FD9736766E930DF7B8D","87C9FFD9A0EE5FD377A7C5B38246524A4FBD18E5B2EEA5A23C688363251E8473049F7595B43B5D6062B626DE2F8F37D68BCCF4C1322F722B230AB16A7CC1E478","3072:E7Mc6yIZDx/HhN0Uc38lB/BAuegPO8evTq2V4:+4/BNllB5FegEv+2V","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Windows Repair Disc","recdisc.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"recover.exe","C:\WINDOWS\system32\recover.exe","959C34797C8B15E7B66B8D9609D162C4","4A60EE2EABE93261F73474B152A7DADA0AE46B90","C058763D70DA19240090335942BF92BA038129D88D033994548526FA7B44367A","D95C720A1FC28DC3FF04FC7E3CE814536F81EFFA83517D30F63F68285D475A906E4B853A3C97E67891865E2C57313AF2","6FF0A02ACBE8BCCE45EC5C7B8D412AE3792745964D746A41B97A1F97A49559AF871E96DE84216176F7366BA0842B8FE3827C828629E334BF72F0DA8AFF42DD15","192:bcqaHcXL7QQkgIEzY1aDfN0WCOZjwqnG0Vc2gSm2TWlnWVh:4qJL717lEEDmWhhhjc2TWlnW","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Recover Files Utility","Recover.Exe.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"Access Denied as you do not have sufficient privileges or
the disk may be locked by another process.
You have to invoke this utility running in elevated mode
and make sure the disk is unlocked.
",,
"RecoveryDrive.exe","C:\WINDOWS\system32\RecoveryDrive.exe","A93433E22E107F0188AD0B2765D4C079","8BF87DD2EA6FE00B0315AC17B0E37E5426F5CB20","550E3E8137B4DCC2F912EB14722CD4739653E75A6B86B9C7D7100E827A836285","93601483868D8AFCABC9E8278FC9FE01461118E37956D1EED634FDC526A3EB725D631B5A7AA233B5742F0A9B03E13157","CF0039EAE1D7AE4E8BE256E683CEDA7D19D65FA8034FDE18B9CEA3D99FCFC4B40E0CBAC9F370DA07746B22F81EE8EB69D94CE9A1E6F3C5BAA2EB99D56313AAB7","12288:9KAUR6z44gZL1iA8l2VYPtsS30fQWRWLmgddbF3dHWNeq8+Ii6zpm:9Kx1z80qVmFQZbFtHWNHszp","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Recovery Media Creator","RECOVERYDRIVE.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"refsutil.exe","C:\WINDOWS\system32\refsutil.exe","2B52D8953B134D4EDCB8CE0665BE7DCE","FEA365B6916BB3F3EC983A32108811D933EAD5B4","F25B0357F49E3861F6E5B24D5F598AB225F4151C8D7F9059506332E892208A58","FF32B7FBB57AB84D5D64257D605937D6FE675FE8FBC75FA6F28A5E07ACD6808FD9730396584A59CAF0A6C623DB1DE9F0","B6FE97B06B2A037FE18C3999E25D20C18477C0141BF6B4C14C92F529DA62AE6878EAE4FBE28AD9F4462DA2F169399B2D6071EE9AA08A4B2C5E4FC44CB48E72A3","24576:tIWadWBl6V3k5I7EfeVxcfNyjGWLnL1XK92NqGkw+qLrZ8Kp:KPsBl6V3k5I7Efe4fNMGWLn9K92gRCL/","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","refsutil.exe","refsutil.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"This program requires administrator privileges.
",,
"reg.exe","C:\WINDOWS\system32\reg.exe","601BDDF7691C5AF626A5719F1D7E35F1","EB3B03616EEE42F16D0703F64DE23E7E34FE8524","4ED2A27860FA154415F65452FF1F94BD6AF762982E2F3470030C504DC3C8A354","CCDE9D3BF859B15DD9243167C1AFDCA7B5CC3409C8CB787C41A3E0477A5FC00F93E641F8843D975B591EE2FAB74B584F","8DDD3DB48E6CE1F718DA96D9714690C8ACC3EBA15AC04AC0D825AFDEE2B3FFD0F51F9E75330DF7A0C887C74A01EDA66C2CC9858A257D4FCE4F7E05C50E301563","1536:t/DAShu556JjYthdak1IGvA5g9ltrPibxN2sfrbCwXmnvyE1:pAVjEjY7dak1nvftjQPDbVXGvy0","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Registry Console Tool","reg.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
REG Operation [Parameter List]

  Operation  [ QUERY   | ADD    | DELETE  | COPY    |
               SAVE    | LOAD   | UNLOAD  | RESTORE |
               COMPARE | EXPORT | IMPORT  | FLAGS ]

Return Code: (Except for REG COMPARE)

  0 - Successful
  1 - Failed

For help on a specific operation type:

  REG Operation /?

Examples:

  REG QUERY /?
  REG ADD /?
  REG DELETE /?
  REG COPY /?
  REG SAVE /?
  REG RESTORE /?
  REG LOAD /?
  REG UNLOAD /?
  REG COMPARE /?
  REG EXPORT /?
  REG IMPORT /?
  REG FLAGS /?
","ERROR: Invalid Argument/Option - '-help'.
Type ""REG /?"" for usage.
",
"regedt32.exe","C:\WINDOWS\system32\regedt32.exe","A7F7948EAA6287A29805FFD997E4016F","48B292695C42A71A127F4599BFA03BCBA662A3D6","34DE90AD6602150328E106E4E8279E2F3399A729BFF54C32FAD60B453BC8C718","FAE83124FA64EF2719455102CCB1F24FBABC8520EBE0E53184569240FBE85D5CDAFEDDA0DA810AF7FA615730B94FFC8E","0C2F81845A8908CCD6FF6390EEA50223BD0A2FE2B86A528C716CA8F09BE7BC2FCEB15C1469A4A72AF34C892FB71775A2D1258E5E2E737403D8F0948A37B1F4EE","192:Iry5FafCNQdQ54KRU7asy+HMqKlsgi6MtU/w80WWxW:vujS2KG7R9gihtX80WWxW","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Registry Editor Utility","regedt32.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"regini.exe","C:\WINDOWS\system32\regini.exe","5FB1FD7CBF411D45F2BE175941307995","3EC019471AED84B50EA04ED4560E87C3CAC7BC0F","D7E1669E51E9C921BC70AEDA2E9DD7005E3298137638A7DABEE39730E3550FAD","D98731E3F111333F9E8FB998000015F98D6891E2E3B6CEE8331340F7582A955995F011DFA4867FFE84E7C64BCEB6A1C7","ADEC344E54215DA973E6FF0ECB8F16B0D8E6CCE549D34D42E0B52FA76FD28149B818806A951EA561FFCF8B8B1612E2084718053238CCA8247B286DC1539540D0","768:iyaUZvEhpkMEkutakv/Kotcu1s+mlitj6iPGlVogExyylTWcqICJ:ieZvAlEkzlelT6ipUppICJ","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Registry Initializer","REGINI.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,"usage: REGINI [-m \\machinename | -h hivefile hiveroot]
              [-i n] [-o outputWidth]
              [-b] textFiles...

where: -m specifies a remote Windows NT machine whose registry is to be manipulated.
       -h specifies a specify local hive to manipulate.
       -i n specifies the display indentation multiple.  Default is 4
       -o outputWidth specifies how wide the output is to be.  By default the
          outputWidth is set to the width of the console window if standard
          output has not been redirected to a file.  In the latter case, an
          outputWidth of 240 is used.

       -b specifies that REGINI should be backward compatible with older
           versions of REGINI that did not strictly enforce line continuations
           and quoted strings Specifically, REG_BINARY, REG_RESOURCE_LIST and
           REG_RESOURCE_REQUIREMENTS_LIST data types did not need line
           continuations after the first number that gave the size of the data.
           It just kept looking on following lines until it found enough data
           values to equal the data length or hit invalid input.  Quoted
           strings were only allowed in REG_MULTI_SZ.  They could not be
           specified around key or value names, or around values for REG_SZ or
           REG_EXPAND_SZ  Finally, the old REGINI did not support the semicolon
           as an end of line comment character.
       
       textFiles is one or more ANSI or Unicode text files with registry data.
       
       Some general rules are:
           Semicolon character is an end-of-line comment character, provided it
           is the first non-blank character on a line
       
           Backslash character is a line continuation character.  All
           characters from the backslash up to but not including the first
           non-blank character of the next line are ignored.  If there is more
           than one space before the line continuation character, it is
           replaced by a single space.
       
           Indentation is used to indicate the tree structure of registry keys
           The REGDMP program uses indentation in multiples of 4.  You may use
           hard tab characters for indentation, but embedded hard tab
           characters are converted to a single space regardless of their
           position
           
           Values should come before child keys, as they are associated with
           the previous key at or above the value's indentation level.
       
           For key names, leading and trailing space characters are ignored and
           not included in the key name, unless the key name is surrounded by
           quotes.  Imbedded spaces are part of a key name.
       
           Key names can be followed by an Access Control List (ACL) which is a
           series of decimal numbers, separated by spaces, bracketed by a
           square brackets (e.g.  [8 4 17]).  The valid numbers and their
           meanings are:
       
              1  - Administrators Full Access
              2  - Administrators Read Access
              3  - Administrators Read and Write Access
              4  - Administrators Read, Write and Delete Access
              5  - Creator Full Access
              6  - Creator Read and Write Access
              7  - World Full Access
              8  - World Read Access
              9  - World Read and Write Access
              10 - World Read, Write and Delete Access
              11 - Power Users Full Access
              12 - Power Users Read and Write Access
              13 - Power Users Read, Write and Delete Access
              14 - System Operators Full Access
              15 - System Operators Read and Write Access
              16 - System Operators Read, Write and Delete Access
              17 - System Full Access
              18 - System Read and Write Access
              19 - System Read Access
              20 - Administrators Read, Write and Execute Access
              21 - Interactive User Full Access
              22 - Interactive User Read and Write Access
              23 - Interactive User Read, Write and Delete Access
       
           If there is an equal sign on the same line as a left square bracket
           then the equal sign takes precedence, and the line is treated as a
           registry value.  If the text between the square brackets is the
           string DELETE with no spaces, then REGINI will delete the key and
           any values and keys under it.
       
           For registry values, the syntax is:
       
              value Name = type data
       
           Leading spaces, spaces on either side of the equal sign and spaces
           between the type keyword and data are ignored, unless the value name
           is surrounded by quotes.  If the text to the right of the equal sign
           is the string DELETE, then REGINI will delete the value.
       
           The value name may be left off or be specified by an at-sign
           character which is the same thing, namely the empty value name.  So
           the following two lines are identical:
       
              = type data
              @ = type data
       
           This syntax means that you can't create a value with leading or
           trailing spaces, an equal sign or an at-sign in the value name,
           unless you put the name in quotes.
       
           Valid value types and format of data that follows are:
       
              REG_SZ text
              REG_EXPAND_SZ text
              REG_MULTI_SZ ""string1"" ""str""""ing2"" ...
              REG_DATE mm/dd/yyyy HH:MM DayOfWeek
              REG_DWORD numberDWORD
              REG_BINARY numberOfBytes numberDWORD(s)...
              REG_NONE (same format as REG_BINARY)
              REG_RESOURCE_LIST (same format as REG_BINARY)
              REG_RESOURCE_REQUIREMENTS (same format as REG_BINARY)
              REG_RESOURCE_REQUIREMENTS_LIST (same format as REG_BINARY)
              REG_FULL_RESOURCE_DESCRIPTOR (same format as REG_BINARY)
              REG_QWORD numberQWORD
              REG_MULTISZ_FILE fileName
              REG_BINARYFILE fileName
       
           If no value type is specified, default is REG_SZ
       
           For REG_SZ and REG_EXPAND_SZ, if you want leading or trailing spaces
           in the value text, surround the text with quotes.  The value text
           can contain any number of imbedded quotes, and REGINI will ignore
           them, as it only looks at the first and last character for quote
           characters.
       
           For REG_MULTI_SZ, each component string is surrounded by quotes.  If
           you want an imbedded quote character, then double quote it, as in
           string2 above.
       
           For REG_BINARY, the value data consists of one or more numbers The
           default base for numbers is decimal.  Hexidecimal may be specified
           by using 0x prefix.  The first number is the number of data bytes,
           excluding the first number.  After the first number must come enough
           numbers to fill the value.  Each number represents one DWORD or 4
           bytes.  So if the first number was 0x5 you would need two more
           numbers after that to fill the 5 bytes.  The high order 3 bytes
           of the second DWORD would be ignored.
       
       Whenever specifying a registry path, either on the command line
       or in an input file, the following prefix strings can be used:
       
            HKEY_LOCAL_MACHINE
            HKEY_USERS
            HKEY_CURRENT_USER
            USER:
       
          Each of these strings can stand alone as the key name or be followed
          a backslash and a subkey path.


REGINI: Missing parameter(s) for -h switch
",
